名字:钢琴家    分数:9.2    制片国家:英国 / 法国 / 波兰 / 德国 / 美国    上映日期:2002-05-24    导演:罗曼·波兰斯基    编剧:罗纳德·哈伍德    主演:艾德里安·布洛迪 / 托马斯·克莱舒曼 / 艾米莉娅·福克斯 / 米哈乌·热布罗夫斯基 / 埃德·斯托帕德 / 更多...    类型:/剧情/音乐/传记/战争    评论数::415826    五星比例:65.0%    四星比例:30.1%    三星比例:4.6%    二星比例:0.2%    一星比例:0.1%    
名字:黑客帝国    分数:9.0    制片国家:美国 / 澳大利亚    上映日期:1999-03-31    导演:莉莉·沃卓斯基 / 拉娜·沃卓斯基    编剧:莉莉·沃卓斯基 / 拉娜·沃卓斯基    主演:基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 雨果·维文 / 格洛丽亚·福斯特 / 更多...    类型:/动作/科幻    评论数::612775    五星比例:60.2%    四星比例:31.8%    三星比例:7.3%    二星比例:0.5%    一星比例:0.1%    
名字:指环王1：魔戒再现    分数:9.0    制片国家:新西兰 / 美国    上映日期:2002-04-04    导演:彼得·杰克逊    编剧:弗兰·威尔士 / 菲利帕·鲍恩斯 / 彼得·杰克逊 / J·R·R·托尔金    主演:伊利亚·伍德 / 西恩·奥斯汀 / 伊恩·麦克莱恩 / 奥兰多·布鲁姆 / 维果·莫腾森 / 更多...    类型:/剧情/动作/奇幻/冒险    评论数::601537    五星比例:60.7%    四星比例:31.0%    三星比例:7.5%    二星比例:0.6%    一星比例:0.2%    
名字:窃听风暴    分数:9.1    制片国家:德国    上映日期:2006-03-23    导演:弗洛里安·亨克尔·冯·多纳斯马尔克    编剧:弗洛里安·亨克尔·冯·多纳斯马尔克    主演:乌尔里希·穆埃 / 马蒂娜·格德克 / 塞巴斯蒂安·科赫 / 乌尔里希·图库尔 / 托马斯·蒂梅 / 更多...    类型:/剧情/悬疑    评论数::438143    五星比例:64.1%    四星比例:29.8%    三星比例:5.5%    二星比例:0.4%    一星比例:0.1%    
名字:饮食男女    分数:9.1    制片国家:中国台湾 / 美国    上映日期:1994-08-03    导演:李安    编剧:李安 / 王蕙玲 / 詹姆斯·夏慕斯    主演:郎雄 / 杨贵媚 / 吴倩莲 / 王渝文 / 张艾嘉 / 更多...    类型:/剧情/家庭    评论数::447980    五星比例:62.6%    四星比例:32.2%    三星比例:4.9%    二星比例:0.3%    一星比例:0.1%    
名字:美丽心灵    分数:9.0    制片国家:美国    上映日期:2001-12-13    导演:朗·霍华德    编剧:阿齐瓦·高斯曼 / 西尔维娅·纳萨尔    主演:罗素·克劳 / 艾德·哈里斯 / 詹妮弗·康纳利 / 克里斯托弗·普卢默 / 保罗·贝坦尼 / 更多...    类型:/剧情/传记    评论数::585662    五星比例:58.4%    四星比例:35.0%    三星比例:6.2%    二星比例:0.3%    一星比例:0.1%    
名字:两杆大烟枪    分数:9.1    制片国家:英国    上映日期:1998-08-28    导演:盖·里奇    编剧:盖·里奇    主演:杰森·弗莱明 / 德克斯特·弗莱彻 / 尼克·莫兰 / 杰森·斯坦森 / 斯蒂文·麦金托什 / 更多...    类型:/剧情/喜剧/犯罪    评论数::471442    五星比例:63.1%    四星比例:30.1%    三星比例:6.1%    二星比例:0.5%    一星比例:0.2%    
名字:让子弹飞    分数:8.8    制片国家:中国大陆 / 中国香港    上映日期:2010-12-16    导演:姜文    编剧:朱苏进 / 述平 / 姜文 / 郭俊立 / 危笑 / 李不空 / 马识途    主演:姜文 / 葛优 / 周润发 / 刘嘉玲 / 陈坤 / 更多...    类型:/剧情/喜剧/动作/西部    评论数::1248722    五星比例:54.1%    四星比例:35.2%    三星比例:9.5%    二星比例:0.9%    一星比例:0.3%    
名字:绿皮书    分数:8.9    制片国家:美国 / 中国大陆    上映日期:2019-03-01    导演:彼得·法雷里    编剧:尼克·瓦莱隆加 / 布莱恩·库瑞 / 彼得·法雷里    主演:维果·莫腾森 / 马赫沙拉·阿里 / 琳达·卡德里尼 / 塞巴斯蒂安·马尼斯科 / 迪米特·D·马里诺夫 / 更多...    类型:/剧情/喜剧/传记    评论数::1193882    五星比例:54.8%    四星比例:38.1%    三星比例:6.7%    二星比例:0.3%    一星比例:0.1%    
名字:本杰明·巴顿奇事    分数:8.9    制片国家:美国    上映日期:2008-12-25    导演:大卫·芬奇    编剧:艾瑞克·罗斯 / 罗宾·史威考德 / F·司各特·菲茨杰拉德    主演:凯特·布兰切特 / 布拉德·皮特 / 朱莉娅·奥蒙德 / 芳妮·A·钱勃丝 / 伊莱亚斯·科泰斯 / 更多...    类型:/剧情/爱情/奇幻    评论数::760722    五星比例:55.9%    四星比例:35.4%    三星比例:8.1%    二星比例:0.5%    一星比例:0.1%    
名字:飞越疯人院    分数:9.1    制片国家:美国    上映日期:1975-11-19    导演:米洛斯·福尔曼    编剧:劳伦斯·奥邦 / 博·古德曼 / 肯·凯西 / 达尔·瓦瑟曼    主演:杰克·尼科尔森 / 丹尼·德维托 / 克里斯托弗·洛伊德 / 路易丝·弗莱彻 / 威尔·萨姆森 / 更多...    类型:/剧情    评论数::455392    五星比例:62.7%    四星比例:30.5%    三星比例:6.2%    二星比例:0.5%    一星比例:0.2%    
名字:看不见的客人    分数:8.8    制片国家:西班牙    上映日期:2017-09-15    导演:奥里奥尔·保罗    编剧:奥里奥尔·保罗    主演:马里奥·卡萨斯 / 阿娜·瓦格纳 / 何塞·科罗纳多 / 巴巴拉·莱涅 / 弗兰塞斯克·奥雷利亚 / 更多...    类型:/剧情/悬疑/惊悚/犯罪    评论数::921484    五星比例:49.0%    四星比例:41.9%    三星比例:8.5%    二星比例:0.4%    一星比例:0.1%    
名字:海蒂和爷爷    分数:9.2    制片国家:德国 / 瑞士 / 南非    上映日期:2019-05-16    导演:阿兰·葛斯彭纳    编剧:约翰娜·施皮里 / 佩特拉·比翁迪娜·沃尔普    主演:阿努克·斯特芬 / 布鲁诺·冈茨 / 昆林·艾格匹 / 安娜·申茨 / 伊莎贝尔·奥特曼 / 更多...    类型:/剧情/家庭/冒险    评论数::329746    五星比例:66.9%    四星比例:27.9%    三星比例:4.9%    二星比例:0.3%    一星比例:0.1%    
名字:西西里的美丽传说    分数:8.9    制片国家:意大利 / 美国    上映日期:2000-10-27    导演:朱塞佩·托纳多雷    编剧:朱塞佩·托纳多雷 / 卢恰诺·温琴佐尼    主演:莫妮卡·贝鲁奇 / 朱塞佩·苏尔法罗 / Luciano Federico / 玛蒂尔德·皮亚纳 / Pietro Notarianni / 更多...    类型:/剧情/情色/战争    评论数::755351    五星比例:53.7%    四星比例:37.9%    三星比例:7.8%    二星比例:0.4%    一星比例:0.1%    
名字:拯救大兵瑞恩    分数:9.0    制片国家:美国    上映日期:1998-11-13    导演:史蒂文·斯皮尔伯格    编剧:罗伯特·罗达特    主演:汤姆·汉克斯 / 汤姆·塞兹摩尔 / 爱德华·伯恩斯 / 巴里·佩珀 / 亚当·戈德堡 / 更多...    类型:/剧情/战争    评论数::499625    五星比例:59.2%    四星比例:33.9%    三星比例:6.4%    二星比例:0.3%    一星比例:0.1%    
名字:小鞋子    分数:9.2    制片国家:伊朗    上映日期:1997-02(伊朗    导演:马基德·马基迪    编剧:马基德·马基迪    主演:法拉赫阿米尔·哈什米安 / 默罕默德·阿米尔·纳吉 / 巴哈丽·西迪奇 / 纳菲丝·贾法-穆罕默迪 / 费雷什特·萨拉班迪 / 更多...    类型:/剧情/家庭/儿童    评论数::312528    五星比例:66.4%    四星比例:29.0%    三星比例:4.3%    二星比例:0.2%    一星比例:0.1%    
名字:穿条纹睡衣的男孩    分数:9.1    制片国家:英国 / 美国    上映日期:2008-09-12    导演:马克·赫尔曼    编剧:约翰·伯恩 / 马克·赫尔曼    主演:阿萨·巴特菲尔德 / 维拉·法米加 / 卡拉·霍根 / 祖萨·霍尔 / 安贝尔·比蒂 / 更多...    类型:/剧情/战争    评论数::389558    五星比例:61.7%    四星比例:33.2%    三星比例:4.8%    二星比例:0.3%    一星比例:0.1%    
名字:情书    分数:8.9    制片国家:日本    上映日期:1999-03(中国    导演:岩井俊二    编剧:岩井俊二    主演:中山美穗 / 丰川悦司 / 酒井美纪 / 柏原崇 / 范文雀 / 更多...    类型:/剧情/爱情    评论数::698119    五星比例:55.8%    四星比例:34.1%    三星比例:9.2%    二星比例:0.7%    一星比例:0.2%    
名字:音乐之声    分数:9.0    制片国家:美国    上映日期:1965-03-02    导演:罗伯特·怀斯    编剧:乔治·胡达勒克 / 霍华德·林赛 / 拉塞尔·克劳斯 / 恩斯特·莱赫曼 / 玛丽亚·冯·特拉普    主演:朱莉·安德鲁斯 / 克里斯托弗·普卢默 / 埃琳诺·帕克 / 理查德·海顿 / 佩吉·伍德 / 更多...    类型:/剧情/爱情/歌舞/传记    评论数::461282    五星比例:59.8%    四星比例:33.0%    三星比例:6.7%    二星比例:0.3%    一星比例:0.1%    
名字:海豚湾    分数:9.3    制片国家:美国    上映日期:2009-07-31    导演:路易·西霍尤斯    编剧:马克·蒙雷    主演:Richard O'Barry / 路易·西霍尤斯 / Hardy Jones / Michael Illiff / Joji Morishita / 更多...    类型:/纪录片    评论数::299166    五星比例:71.2%    四星比例:23.0%    三星比例:4.9%    二星比例:0.5%    一星比例:0.4%    
名字:美国往事    分数:9.2    制片国家:美国 / 意大利    上映日期:1984-02-17    导演:赛尔乔·莱昂内    编剧:皮耶罗·德·贝纳迪 / 莱奥纳多·本韦努蒂 / 弗兰科·奥卡利 / 恩里科·梅迪欧力 / 弗兰科·费里尼 / 赛尔乔·莱昂内    主演:罗伯特·德尼罗 / 詹姆斯·伍兹 / 伊丽莎白·麦戈文 / 乔·佩西 / 波特·杨 / 更多...    类型:/剧情/犯罪    评论数::323328    五星比例:65.9%    四星比例:27.7%    三星比例:5.8%    二星比例:0.5%    一星比例:0.2%    
名字:致命魔术    分数:8.9    制片国家:英国 / 美国    上映日期:2006-10-17    导演:克里斯托弗·诺兰    编剧:乔纳森·诺兰 / 克里斯托弗·诺兰 / 克里斯托弗·普瑞丝特    主演:休·杰克曼 / 克里斯蒂安·贝尔 / 迈克尔·凯恩 / 丽贝卡·豪尔 / 斯嘉丽·约翰逊 / 更多...    类型:/剧情/悬疑/惊悚    评论数::665833    五星比例:53.5%    四星比例:37.7%    三星比例:8.1%    二星比例:0.6%    一星比例:0.2%    
名字:沉默的羔羊    分数:8.9    制片国家:美国    上映日期:1991-02-14    导演:乔纳森·戴米    编剧:托马斯·哈里斯 / 泰德·塔里    主演:朱迪·福斯特 / 安东尼·霍普金斯 / 斯科特·格伦 / 安东尼·希尔德 / 布鲁克·史密斯 / 更多...    类型:/剧情/惊悚/犯罪    评论数::655692    五星比例:52.2%    四星比例:39.0%    三星比例:8.2%    二星比例:0.5%    一星比例:0.1%    
名字:低俗小说    分数:8.9    制片国家:美国    上映日期:1994-05-12    导演:昆汀·塔伦蒂诺    编剧:昆汀·塔伦蒂诺 / 罗杰·阿夫瑞    主演:约翰·特拉沃尔塔 / 乌玛·瑟曼 / 阿曼达·普拉莫 / 蒂姆·罗斯 / 塞缪尔·杰克逊 / 更多...    类型:/剧情/喜剧/犯罪    评论数::642678    五星比例:54.5%    四星比例:35.3%    三星比例:9.1%    二星比例:0.9%    一星比例:0.3%    
名字:禁闭岛    分数:8.8    制片国家:美国    上映日期:2010-02-13    导演:马丁·斯科塞斯    编剧:莱塔·卡罗格里迪斯 / 丹尼斯·勒翰    主演:莱昂纳多·迪卡普里奥 / 马克·鲁弗洛 / 本·金斯利 / 马克斯·冯·叙多夫 / 米歇尔·威廉姆斯 / 更多...    类型:/剧情/悬疑/惊悚    评论数::728540    五星比例:50.6%    四星比例:40.5%    三星比例:8.2%    二星比例:0.5%    一星比例:0.1%    
名字:蝴蝶效应    分数:8.8    制片国家:美国 / 加拿大    上映日期:2004-01-23    导演:埃里克·布雷斯 / J·麦基·格鲁伯    编剧:J·麦基·格鲁伯 / 埃里克·布雷斯    主演:阿什顿·库彻 / 梅洛拉·沃尔特斯 / 艾米·斯马特 / 埃尔登·汉森 / 威廉姆·李·斯科特 / 更多...    类型:/剧情/科幻/悬疑/惊悚    评论数::720903    五星比例:51.4%    四星比例:39.0%    三星比例:8.9%    二星比例:0.6%    一星比例:0.1%    
名字:七宗罪    分数:8.8    制片国家:美国    上映日期:1995-09-22    导演:大卫·芬奇    编剧:安德鲁·凯文·沃克    主演:摩根·弗里曼 / 布拉德·皮特 / 凯文·史派西 / 格温妮斯·帕特洛 / 安德鲁·凯文·沃克 / 更多...    类型:/剧情/悬疑/惊悚/犯罪    评论数::752744    五星比例:50.7%    四星比例:39.5%    三星比例:9.0%    二星比例:0.6%    一星比例:0.2%    
名字:心灵捕手    分数:8.9    制片国家:美国    上映日期:1997-12-05    导演:格斯·范·桑特    编剧:本·阿弗莱克 / 马特·达蒙    主演:马特·达蒙 / 罗宾·威廉姆斯 / 本·阿弗莱克 / 斯特兰·斯卡斯加德 / 明妮·德里弗 / 更多...    类型:/剧情    评论数::541872    五星比例:54.0%    四星比例:37.8%    三星比例:7.6%    二星比例:0.5%    一星比例:0.1%    
名字:布达佩斯大饭店    分数:8.9    制片国家:美国 / 德国 / 英国    上映日期:2014-02-06    导演:韦斯·安德森    编剧:韦斯·安德森 / 雨果·吉尼斯 / 斯蒂芬·茨威格    主演:拉尔夫·费因斯 / 托尼·雷沃罗利 / 艾德里安·布洛迪 / 威廉·达福 / 裘德·洛 / 更多...    类型:/剧情/喜剧/冒险    评论数::684574    五星比例:53.3%    四星比例:37.1%    三星比例:8.7%    二星比例:0.7%    一星比例:0.2%    
名字:春光乍泄    分数:8.9    制片国家:中国香港 / 日本 / 韩国    上映日期:1997-05-30    导演:王家卫    编剧:王家卫    主演:张国荣 / 梁朝伟 / 张震 / 格利高里·戴顿    类型:/剧情/爱情/同性    评论数::483586    五星比例:56.6%    四星比例:34.7%    三星比例:7.9%    二星比例:0.6%    一星比例:0.2%    
名字:被嫌弃的松子的一生    分数:8.9    制片国家:日本    上映日期:2006-05-27    导演:中岛哲也    编剧:中岛哲也 / 山田宗树    主演:中谷美纪 / 永山瑛太 / 香川照之 / 市川实日子 / 伊势谷友介 / 更多...    类型:/剧情/歌舞    评论数::573218    五星比例:55.4%    四星比例:34.1%    三星比例:9.0%    二星比例:1.1%    一星比例:0.4%    
名字:摩登时代    分数:9.3    制片国家:美国    上映日期:1936-02-25    导演:查理·卓别林    编剧:查理·卓别林    主演:查理·卓别林 / 宝莲·高黛 / 亨利·伯格曼 / 蒂尼·桑福德 / 切斯特·康克林 / 更多...    类型:/剧情/喜剧/爱情    评论数::219936    五星比例:69.4%    四星比例:26.4%    三星比例:3.9%    二星比例:0.2%    一星比例:0.1%    
名字:阿凡达    分数:8.7    制片国家:美国 / 英国    上映日期:2010-01-04    导演:詹姆斯·卡梅隆    编剧:詹姆斯·卡梅隆    主演:萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 史蒂芬·朗 / 米歇尔·罗德里格兹 / 更多...    类型:/动作/科幻/冒险    评论数::1018101    五星比例:50.6%    四星比例:36.8%    三星比例:11.4%    二星比例:0.9%    一星比例:0.3%    
名字:哈利·波特与死亡圣器(下)    分数:8.9    制片国家:美国 / 英国    上映日期:2011-08-04    导演:大卫·叶茨    编剧:史蒂夫·克洛夫斯 / J·K·罗琳    主演:丹尼尔·雷德克里夫 / 艾玛·沃森 / 鲁伯特·格林特 / 海伦娜·伯翰·卡特 / 拉尔夫·费因斯 / 更多...    类型:/奇幻/冒险    评论数::593763    五星比例:55.5%    四星比例:33.9%    三星比例:9.7%    二星比例:0.7%    一星比例:0.2%    
名字:喜剧之王    分数:8.8    制片国家:中国香港    上映日期:1999-02-13    导演:周星驰 / 李力持    编剧:曾瑾昌 / 周星驰 / 李敏 / 郑文辉 / 冯勉恒 / 梁嘉杰    主演:周星驰 / 张柏芝 / 莫文蔚 / 吴孟达 / 林子善 / 更多...    类型:/剧情/喜剧/爱情    评论数::733848    五星比例:49.6%    四星比例:39.6%    三星比例:10.0%    二星比例:0.6%    一星比例:0.1%    
名字:剪刀手爱德华    分数:8.7    制片国家:美国    上映日期:1990-12-06    导演:蒂姆·波顿    编剧:蒂姆·波顿 / 卡罗琳·汤普森    主演:约翰尼·德普 / 薇诺娜·瑞德 / 黛安·韦斯特 / 安东尼·迈克尔·豪尔 / 凯西·贝克 / 更多...    类型:/剧情/爱情/奇幻    评论数::857196    五星比例:48.2%    四星比例:40.0%    三星比例:10.8%    二星比例:0.8%    一星比例:0.2%    
名字:致命ID    分数:8.8    制片国家:美国    上映日期:2003-04-25    导演:詹姆斯·曼高德    编剧:迈克尔·库尼    主演:约翰·库萨克 / 雷·利奥塔 / 阿曼达·皮特 / 约翰·浩克斯 / 阿尔弗雷德·莫里纳 / 更多...    类型:/剧情/悬疑/惊悚    评论数::614963    五星比例:50.5%    四星比例:40.2%    三星比例:8.5%    二星比例:0.6%    一星比例:0.2%    
名字:勇敢的心    分数:8.9    制片国家:美国    上映日期:1995-05-18    导演:梅尔·吉布森    编剧:兰道尔·华莱士    主演:梅尔·吉布森 / 苏菲·玛索 / 布莱恩·考克斯 / 詹姆斯·科兹莫 / 辛·劳洛 / 更多...    类型:/剧情/动作/传记/历史/战争    评论数::470339    五星比例:55.7%    四星比例:34.5%    三星比例:8.9%    二星比例:0.7%    一星比例:0.2%    
名字:加勒比海盗    分数:8.8    制片国家:美国    上映日期:2003-11-21    导演:戈尔·维宾斯基    编剧:泰德·艾略特 / 特里·鲁西奥 / 斯图尔特·贝亚蒂耶 / 杰·沃尔伯特    主演:约翰尼·德普 / 杰弗里·拉什 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 杰克·达文波特 / 更多...    类型:/动作/奇幻/冒险    评论数::679536    五星比例:49.3%    四星比例:40.5%    三星比例:9.6%    二星比例:0.5%    一星比例:0.1%    
名字:杀人回忆    分数:8.9    制片国家:韩国    上映日期:2003-05-02    导演:奉俊昊    编剧:奉俊昊 / 金光林 / 沈成宝    主演:宋康昊 / 金相庆 / 金雷夏 / 宋在浩 / 边熙峰 / 更多...    类型:/剧情/动作/悬疑/惊悚/犯罪    评论数::518472    五星比例:52.5%    四星比例:38.6%    三星比例:8.1%    二星比例:0.6%    一星比例:0.2%    
名字:狩猎    分数:9.1    制片国家:丹麦 / 瑞典    上映日期:2012-05-20    导演:托马斯·温特伯格    编剧:托马斯·温特伯格 / 托比亚斯·林道赫姆    主演:麦斯·米科尔森 / 托玛斯·博·拉森 / 安妮卡·韦德科普 / 拉丝·弗格斯托姆 / 苏西·沃德 / 更多...    类型:/剧情    评论数::283509    五星比例:62.2%    四星比例:31.8%    三星比例:5.4%    二星比例:0.4%    一星比例:0.2%    
名字:天使爱美丽    分数:8.7    制片国家:法国 / 德国    上映日期:2001-04-25    导演:让-皮埃尔·热内    编剧:纪尧姆·洛朗 / 让-皮埃尔·热内    主演:奥黛丽·塔图 / 马修·卡索维茨 / 吕菲斯 / 洛莱拉·克拉沃塔 / 塞尔日·梅兰 / 更多...    类型:/喜剧/爱情    评论数::813617    五星比例:50.1%    四星比例:36.8%    三星比例:11.7%    二星比例:1.2%    一星比例:0.3%    
名字:请以你的名字呼唤我    分数:8.9    制片国家:意大利 / 法国 / 巴西 / 美国 / 荷兰 / 德国    上映日期:2017-01-22    导演:卢卡·瓜达尼诺    编剧:詹姆斯·伊沃里 / 安德列·艾席蒙    主演:艾米·汉莫 / 蒂莫西·柴勒梅德 / 迈克尔·斯图巴 / 阿蜜拉·卡萨 / 艾斯特·加瑞尔 / 更多...    类型:/剧情/爱情/同性    评论数::508471    五星比例:56.4%    四星比例:33.0%    三星比例:9.2%    二星比例:1.0%    一星比例:0.4%    
名字:断背山    分数:8.8    制片国家:美国 / 加拿大    上映日期:2005-09-02    导演:李安    编剧:拉里·麦克穆特瑞 / 黛安娜·奥撒纳 / 安妮·普鲁    主演:希斯·莱杰 / 杰克·吉伦哈尔 / 米歇尔·威廉姆斯 / 安妮·海瑟薇 / 凯特·玛拉 / 更多...    类型:/剧情/爱情/同性/家庭    评论数::570525    五星比例:52.8%    四星比例:36.2%    三星比例:10.1%    二星比例:0.7%    一星比例:0.2%    
名字:7号房的礼物    分数:8.9    制片国家:韩国    上映日期:2013-01-23    导演:李焕庆    编剧:李焕庆 / 刘英雅    主演:柳承龙 / 朴信惠 / 郑镇荣 / 金正泰 / 吴达洙 / 更多...    类型:/剧情/喜剧/家庭    评论数::413879    五星比例:56.2%    四星比例:34.4%    三星比例:8.3%    二星比例:0.8%    一星比例:0.2%    
名字:红辣椒    分数:9.0    制片国家:日本    上映日期:2006-09-02    导演:今敏    编剧:水上清资 / 今敏 / 筒井康隆    主演:林原惠美 / 江守彻 / 堀胜之祐 / 古谷彻 / 大塚明夫 / 更多...    类型:/科幻/动画/悬疑/惊悚    评论数::318997    五星比例:60.2%    四星比例:31.7%    三星比例:7.3%    二星比例:0.7%    一星比例:0.2%    
名字:幽灵公主    分数:8.9    制片国家:日本    上映日期:1997-07-12    导演:宫崎骏    编剧:宫崎骏    主演:松田洋治 / 石田百合子 / 田中裕子 / 小林薰 / 西村雅彦 / 更多...    类型:/动画/奇幻/冒险    评论数::420334    五星比例:54.6%    四星比例:36.2%    三星比例:8.7%    二星比例:0.5%    一星比例:0.1%    
名字:小森林 夏秋篇    分数:9.0    制片国家:日本    上映日期:2014-08-30    导演:森淳一    编剧:森淳一 / 五十岚大介    主演:桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋    类型:/剧情    评论数::326674    五星比例:59.1%    四星比例:33.0%    三星比例:7.2%    二星比例:0.5%    一星比例:0.2%    
名字:阳光灿烂的日子    分数:8.8    制片国家:中国大陆 / 中国香港    上映日期:1995-06-28    导演:姜文    编剧:姜文 / 王朔    主演:夏雨 / 宁静 / 陶虹 / 耿乐 / 斯琴高娃 / 更多...    类型:/剧情/爱情    评论数::484985    五星比例:51.9%    四星比例:38.8%    三星比例:8.6%    二星比例:0.5%    一星比例:0.2%    
名字:第六感    分数:8.9    制片国家:美国    上映日期:1999-08-06    导演:M·奈特·沙马兰    编剧:M·奈特·沙马兰    主演:布鲁斯·威利斯 / 海利·乔·奥斯蒙 / 托妮·科莱特 / 奥莉维亚·威廉姆斯 / 唐尼·沃尔伯格 / 更多...    类型:/剧情/悬疑/惊悚    评论数::424339    五星比例:53.1%    四星比例:38.3%    三星比例:7.9%    二星比例:0.5%    一星比例:0.1%    
名字:重庆森林    分数:8.7    制片国家:中国香港    上映日期:1994-07-14    导演:王家卫    编剧:王家卫    主演:林青霞 / 金城武 / 梁朝伟 / 王菲 / 周嘉玲    类型:/剧情/爱情    评论数::613794    五星比例:49.9%    四星比例:38.9%    三星比例:10.1%    二星比例:0.8%    一星比例:0.3%    
名字:入殓师    分数:8.9    制片国家:日本    上映日期:2008-09-13    导演:泷田洋二郎    编剧:小山薰堂    主演:本木雅弘 / 广末凉子 / 山崎努 / 吉行和子 / 笹野高史 / 更多...    类型:/剧情    评论数::467325    五星比例:52.3%    四星比例:38.6%    三星比例:8.5%    二星比例:0.5%    一星比例:0.1%    
名字:小森林 冬春篇    分数:9.0    制片国家:日本    上映日期:2015-02-14    导演:森淳一    编剧:森淳一 / 五十岚大介    主演:桥本爱 / 三浦贵大 / 松冈茉优 / 温水洋一 / 桐岛加恋    类型:/剧情    评论数::291210    五星比例:60.1%    四星比例:32.5%    三星比例:6.7%    二星比例:0.5%    一星比例:0.2%    
名字:唐伯虎点秋香    分数:8.6    制片国家:中国香港    上映日期:1993-07-01    导演:李力持    编剧:李力持 / 谷德昭 / 陈文强    主演:周星驰 / 巩俐 / 陈百祥 / 郑佩佩 / 朱咪咪 / 更多...    类型:/喜剧/爱情/古装    评论数::802600    五星比例:45.2%    四星比例:42.7%    三星比例:11.3%    二星比例:0.6%    一星比例:0.1%    
名字:爱在黎明破晓前    分数:8.8    制片国家:美国 / 奥地利 / 瑞士    上映日期:1995-01-27    导演:理查德·林克莱特    编剧:理查德·林克莱特 / 金·克里桑    主演:伊桑·霍克 / 朱莉·德尔佩 / 安德莉亚·埃克特 / 汉诺·波西尔 / Karl Bruckschwaiger / 更多...    类型:/剧情/爱情    评论数::469682    五星比例:53.4%    四星比例:35.3%    三星比例:10.0%    二星比例:1.0%    一星比例:0.3%    
名字:消失的爱人    分数:8.7    制片国家:美国    上映日期:2014-09-26    导演:大卫·芬奇    编剧:吉莉安·弗琳    主演:本·阿弗莱克 / 裴淳华 / 尼尔·帕特里克·哈里斯 / 凯莉·库恩 / 泰勒·派瑞 / 更多...    类型:/剧情/悬疑/惊悚/犯罪    评论数::694953    五星比例:47.8%    四星比例:42.7%    三星比例:8.7%    二星比例:0.6%    一星比例:0.2%    
名字:一一    分数:9.0    制片国家:中国台湾 / 日本    上映日期:2017-07-28    导演:杨德昌    编剧:杨德昌    主演:吴念真 / 李凯莉 / 金燕玲 / 张洋洋 / 萧淑慎 / 更多...    类型:/剧情/爱情/家庭    评论数::275004    五星比例:62.9%    四星比例:28.1%    三星比例:7.8%    二星比例:0.9%    一星比例:0.3%    
名字:菊次郎的夏天    分数:8.8    制片国家:日本    上映日期:2020-09-25    导演:北野武    编剧:北野武    主演:北野武 / 关口雄介 / 岸本加世子 / 吉行和子 / 细川典江 / 更多...    类型:/剧情/喜剧    评论数::433571    五星比例:52.7%    四星比例:37.3%    三星比例:9.0%    二星比例:0.8%    一星比例:0.2%    
名字:超脱    分数:8.9    制片国家:美国    上映日期:2011-04-25    导演:托尼·凯耶    编剧:卡尔·隆德    主演:艾德里安·布洛迪 / 马西娅·盖伊·哈登 / 詹姆斯·肯恩 / 克里斯蒂娜·亨德里克斯 / 刘玉玲 / 更多...    类型:/剧情    评论数::365411    五星比例:55.6%    四星比例:34.9%    三星比例:8.4%    二星比例:0.8%    一星比例:0.2%    
名字:蝙蝠侠：黑暗骑士崛起    分数:8.8    制片国家:美国 / 英国    上映日期:2012-08-27    导演:克里斯托弗·诺兰    编剧:大卫·S·高耶 / 乔纳森·诺兰 / 克里斯托弗·诺兰    主演:克里斯蒂安·贝尔 / 汤姆·哈迪 / 安妮·海瑟薇 / 约瑟夫·高登-莱维特 / 玛丽昂·歌迪亚 / 更多...    类型:/剧情/动作/科幻/惊悚/犯罪    评论数::555404    五星比例:51.3%    四星比例:37.7%    三星比例:9.9%    二星比例:0.8%    一星比例:0.2%    
名字:侧耳倾听    分数:8.9    制片国家:日本    上映日期:1995-07-15    导演:近藤喜文    编剧:宫崎骏 / 柊葵    主演:本名阳子 / 小林桂树 / 高山南 / 高桥一生 / 山下容莉枝 / 更多...    类型:/剧情/爱情/动画    评论数::356181    五星比例:54.9%    四星比例:36.0%    三星比例:8.6%    二星比例:0.5%    一星比例:0.1%    
名字:倩女幽魂    分数:8.7    制片国家:中国香港    上映日期:1987-07-18    导演:程小东    编剧:阮继志    主演:张国荣 / 王祖贤 / 午马 / 刘兆铭 / 林威 / 更多...    类型:/爱情/奇幻/武侠/古装    评论数::564637    五星比例:47.4%    四星比例:42.3%    三星比例:9.7%    二星比例:0.4%    一星比例:0.1%    
名字:无人知晓    分数:9.1    制片国家:日本    上映日期:2004-05-13    导演:是枝裕和    编剧:是枝裕和    主演:柳乐优弥 / 北浦爱 / 木村飞影 / 清水萌萌子 / 韩英惠 / 更多...    类型:/剧情    评论数::218787    五星比例:62.3%    四星比例:32.3%    三星比例:5.0%    二星比例:0.4%    一星比例:0.2%    
